Id,SalePrice
1461,117006.51219788367
1462,152633.24879836894
1463,167983.42298628602
1464,200059.76286061248
1465,188531.06834378943
1466,189805.7429102021
1467,161082.26366514436
1468,189946.99526914296
1469,172775.49408190677
1470,106388.75281911701
1471,183095.36198586127
1472,129693.21622376256
1473,124906.98804555243
1474,157905.25755593693
1475,134218.33305089857
1476,346263.30038010224
1477,240072.287119216
1478,274729.9948815809
1479,266370.56955759146
1480,350638.09310251556
1481,257825.6087178204
1482,231773.21045642148
1483,177049.79671198537
1484,199357.89383191077
1485,214476.33890996268
1486,217299.0204745962
1487,256866.9663403257
1488,226779.66848933752
1489,165500.2971691663
1490,181272.90905430002
1491,226995.86134971725
1492,112590.93604071283
1493,175855.3639963681
1494,287025.8317621318
1495,249472.04679686908
1496,202287.31301594374
1497,152659.24184062215
1498,165663.03712377982
1499,157108.1890555648
1500,153193.9781441644
1501,160290.1766232815
1502,168658.02081558376
1503,224327.19314252355
1504,239114.82771693327
1505,199536.38040225563
1506,181068.02846547574
1507,223184.24997844754
1508,183986.63711550864
1509,154483.24633502902
1510,141606.93772197614
1511,140344.63469800074
1512,144264.2606141425
1513,176500.4629014212
1514,161422.93971659557
1515,150411.89623251645
1516,152367.15134251135
1517,144222.56052634327
1518,154467.60333269835
1519,210550.3354293065
1520,132321.81650080704
1521,135729.09134173533
1522,159607.99216042514
1523,107912.3774424023
1524,104203.29242810846
1525,113142.3009095717
1526,117130.0989228861
1527,97795.36124787251
1528,120071.00193708114
1529,126874.95288451709
1530,161822.47924985725
1531,164449.00893750516
1532,109387.18846711394
1533,125116.85687197639
1534,135834.38328154365
1535,142849.86171748146
1536,118421.11729381779
1537,99819.95030931063
1538,171346.45591788704
1539,179966.9696139264
1540,162214.1383505438
1541,134645.76887008143
1542,127797.33695023702
1543,181209.02881487238
1544,93671.71046825587
1545,117109.22931933239
1546,142423.96694356512
1547,140192.30809945427
1548,125922.38227919707
1549,116422.93776148127
1550,147262.19164929522
1551,128546.94341213816
1552,149341.3277294854
1553,137457.83434609536
1554,128160.11006834926
1555,175495.53278636772
1556,132095.4336264088
1557,115023.7539845805
1558,128890.23577186414
1559,121176.51743691713
1560,146814.29572859197
1561,133666.48975465202
1562,119062.33174549752
1563,111381.01604807835
1564,140524.24717975015
1565,156411.74490598735
1566,152283.8124173139
1567,105038.97856757353
1568,224458.121100531
