Id,SalePrice
1461,124774.00094964693
1462,161853.32290858706
1463,181260.53869227075
1464,197590.27074952525
1465,204430.54742038023
1466,167725.15480261168
1467,185975.05035398656
1468,158883.88869234617
1469,187123.62419994673
1470,118139.11839226216
1471,200314.57736507384
1472,88995.96129009254
1473,86803.14796845142
1474,140351.51266729663
1475,113360.63053066317
1476,360455.73205549794
1477,235668.75581670154
1478,327048.4539055464
1479,313017.9971883261
1480,503630.0841313906
1481,310828.88640141336
1482,220163.60795577287
1483,175913.0115721085
1484,164309.91627026087
1485,187124.15921557313
1486,200466.09992755755
1487,366712.5400372773
1488,233903.61379172216
1489,190509.69889084995
1490,258300.60433567775
1491,181016.59779999856
1492,102174.16538365063
1493,182439.6231012466
1494,288674.1477094512
1495,305567.01550366735
1496,250277.3086182524
1497,191637.8944811187
1498,165590.90205217825
1499,164250.62644001862
1500,157752.44154365864
1501,170427.38520118312
1502,154519.6838878847
1503,282655.67642354127
1504,250692.59690863872
1505,238455.72066859726
1506,191979.91844366622
1507,244715.18694884155
1508,208994.44747603306
1509,161918.10444715194
1510,140550.7787492486
1511,152934.43722782764
1512,180621.25970179407
1513,143843.9437837552
1514,154332.35341803785
1515,198595.04097619042
1516,163196.84282914636
1517,170649.2713740018
1518,141603.47520376384
1519,208825.00274754886
1520,128678.95428434561
1521,130763.43583718082
1522,172821.941462401
1523,109576.21412781095
1524,121293.64249963635
1525,122556.96502391672
1526,117250.93133801356
1527,107970.69524231895
1528,143933.80962043206
1529,139586.58158431237
1530,188043.04940514397
1531,126871.215728768
1532,109264.10499135056
1533,140701.06250388603
1534,125808.19767519401
1535,155687.7515265468
1536,103671.34344981359
1537,65608.53365071803
1538,164984.79034117894
1539,194266.01273528775
1540,101885.64743091205
1541,140695.78675037375
1542,135839.39312396222
1543,189639.19512008227
1544,90860.92545799792
1545,115728.75714656341
1546,127213.06359722851
1547,131334.56447602765
1548,133086.8227900456
1549,117279.26407498243
1550,119144.04506632123
1551,109226.43726761114
1552,138681.9983165799
1553,150339.57469035126
1554,117413.26278617761
1555,173950.29111388783
1556,103202.29384357958
1557,102298.88265847972
1558,105051.63781684451
1559,67729.64467237567
1560,152883.50616370075
1561,122991.35987182747
1562,122685.2075677514
1563,115499.89350312186
1564,166883.51744725625
1565,144237.54108627516
1566,239326.2409547267
1567,83078.83152996861
1568,235342.51512436522
1569,122467.7205941702
1570,142697.806903474
1571,115543.69280334272
1572,145292.64721479698
1573,229887.08379186076
1574,122396.40560650657
1575,224915.83511924528
1576,226237.0169661541
1577,175370.39845272992
1578,157496.91282403714
1579,139642.17231266695
1580,192373.13550957968
1581,162535.95438250678
1582,120809.44113831579
1583,300871.76566935977
1584,218386.92693210623
1585,138183.63255631068
1586,76521.50957108862
1587,106962.89929518143
1588,150520.53816239047
1589,109698.08175534832
1590,131539.05412836678
1591,90667.69676689772
1592,115970.7579926389
1593,126764.530775167
1594,100419.15024110838
1595,114662.08825661532
1596,219026.65713971952
1597,186973.74294883542
1598,206852.32834281764
1599,161638.04342634103
1600,153126.21889092764
1601,64298.33267763267
1602,107861.95580902175
1603,73527.17206197523
1604,253641.98285307616
1605,234975.09824134666
1606,172273.90548372664
1607,157072.78955220655
1608,212832.7929964618
1609,174126.22820022603
1610,146666.08364781013
1611,132787.25910310977
1612,170690.2505618119
1613,161394.28300095914
1614,122304.60097824397
1615,89588.58063994003
1616,74703.53068552185
1617,90021.5646847868
1618,123255.70862641114
1619,135330.93584986322
1620,151054.92757413196
1621,132720.0382759474
1622,140729.31120828306
1623,255785.04462574283
1624,220562.50330874068
1625,113233.68153291292
1626,162902.97049431797
1627,192316.59434262957
1628,281972.95548420725
1629,176505.96208568022
1630,367646.1183057705
1631,223693.396276353
1632,249400.3006704356
1633,171134.0686700023
1634,178197.7286411662
1635,169509.8900720688
1636,149494.1609255839
1637,205195.68847542425
1638,205396.1007911997
1639,186281.02958224877
1640,264041.4771735982
1641,178274.55343861636
1642,238350.9273491999
1643,232827.81707915015
1644,244109.53165993473
1645,222499.14610274514
1646,161271.69356462976
1647,158048.46434671292
1648,124135.32511418515
1649,139237.3675401144
1650,117059.41492771961
1651,121067.34028633196
1652,88663.66320647272
1653,90412.90111197648
1654,138137.0356258217
1655,134119.61757131992
1656,132246.66577906298
1657,135893.170859778
1658,139876.84859787123
1659,113820.81191894355
1660,159719.8022902792
1661,488594.0484912553
1662,405440.3858245521
1663,392967.5447532217
1664,539712.1973491433
1665,320757.84343636734
1666,351029.5295093349
1667,417692.7718732841
1668,350656.4510952765
1669,330245.31904142245
1670,367357.9415630356
1671,275456.53091377876
1672,455177.60464480997
1673,289886.7976465511
1674,245869.93075623972
1675,206484.85055710413
1676,203740.93884467418
1677,224265.20935829746
1678,510819.1289369048
1679,394818.1841189392
1680,342024.08396590786
1681,263694.58750956145
1682,320260.59367182263
1683,189995.28310040143
1684,181999.63443277078
1685,167659.4099813995
1686,171132.52683342312
1687,168667.20129002654
1688,194629.73438694054
1689,193028.6985605196
1690,193737.33205001958
1691,180408.0819057258
1692,273937.2342369225
1693,173171.15667518202
1694,176309.27819307157
1695,160802.70024709942
1696,285461.46765287634
1697,164924.47526770295
1698,360837.10338080116
1699,310180.406462356
1700,265312.9358815658
1701,284842.4710444662
1702,241056.2949530933
1703,240702.98091132453
1704,269688.8110048417
1705,240622.7529699455
1706,454729.96814571077
1707,216775.14181821042
1708,204092.63002517459
1709,271239.9990205528
1710,227984.5483909129
1711,288956.5392286844
1712,250205.13968573775
1713,289387.7811327915
1714,226793.2333282494
1715,209677.970529744
1716,174556.79613036025
1717,167367.7421440528
1718,126790.86746582742
1719,192438.04011245814
1720,225405.73675313234
1721,163391.8287265198
1722,121134.10084591882
1723,151830.99215395682
1724,186987.81842135495
1725,219618.70025659728
1726,189039.94739462735
1727,153940.41193588742
1728,172953.55518387014
1729,156966.7132036029
1730,155590.6552125971
1731,114117.41821751877
1732,130958.22419488906
1733,115316.57626053442
1734,118727.82590437129
1735,137750.9352045163
1736,110125.27750687917
1737,364338.77139755094
1738,266653.3935625603
1739,277610.2815985386
1740,210710.1085487262
1741,198691.94657478403
1742,171047.7254768971
1743,178982.3527374577
1744,351515.07183820556
1745,212345.35446239292
1746,210208.52642927095
1747,222338.5262595613
1748,228234.4740988145
1749,156536.9529354535
1750,141774.81776010018
1751,272602.6300195652
1752,120347.4142247527
1753,142661.97761572184
1754,207002.88155020267
1755,173405.09543361326
1756,123220.33363217482
1757,121857.35251226852
1758,146063.3077674193
1759,161673.74956975033
1760,156519.05062144922
1761,147993.97662879465
1762,172774.5440507148
1763,184377.7222042463
1764,112867.18696456222
1765,171598.5574566131
1766,194091.42108094593
1767,240784.52827513975
1768,143860.58935427692
1769,178911.40392110762
1770,150044.25492815347
1771,129261.04064366459
1772,131091.15961411368
1773,125649.62767949083
1774,154519.963570859
