Id,SalePrice
1461,122930.00576016144
1462,154124.40253220557
1463,198627.22992023677
1464,229972.02072793836
1465,202868.0633005387
1466,186044.3046305313
1467,175570.99745448795
1468,186488.69496677694
1469,174521.4638918622
1470,123048.47705118565
1471,186422.4602414945
1472,104477.52609629993
1473,104694.36355188269
1474,158267.933205476
1475,118676.39180144134
1476,376721.14396194025
1477,228656.48145861737
1478,336453.9737615249
1479,330683.098163153
1480,418641.2765144031
1481,308115.54199581937
1482,249215.76207521633
1483,184139.68131753913
1484,192268.47239491207
1485,220981.0703998051
1486,216160.47057995867
1487,314895.2486463104
1488,219273.48737146525
1489,172170.10754493487
1490,248555.008890339
1491,192835.9812710265
1492,98859.71345736319
1493,168036.74720745877
1494,281613.29509098764
1495,283982.23529554514
1496,241852.89655137088
1497,168218.07785502044
1498,179885.4819136636
1499,172602.76161029897
1500,177241.48538730526
1501,184211.311304659
1502,183565.9902603234
1503,234148.13837275535
1504,237910.16155291902
1505,225692.65879685504
1506,186500.80508315912
1507,229502.6441872582
1508,194333.631814153
1509,154646.60331422015
1510,141000.0566504931
1511,138013.8500793698
1512,172228.30847268293
1513,154170.63587350995
1514,139112.97619070805
1515,173372.8545268297
1516,171874.19826391988
1517,170809.70744723192
1518,140784.5987074052
1519,205809.66461886303
1520,128668.8972977767
1521,136982.16552288094
1522,166720.60572917655
1523,109686.09126751008
1524,109909.8975050713
1525,121928.01119295238
1526,115468.76368439832
1527,107760.16839787552
1528,126519.49500721712
1529,130957.53094132539
1530,164699.44987758048
1531,149557.4233758244
1532,106929.61422690701
1533,120944.17160457226
1534,114547.67329168362
1535,143309.92336233702
1536,108460.9086690677
1537,90157.26894514871
1538,149029.4947589129
1539,144068.92894613018
1540,109435.72480551332
1541,114104.02960649967
1542,117147.2383223822
1543,157846.85148569196
1544,97087.87701192115
1545,104193.23816948713
1546,122563.66941200128
1547,131373.31587409126
1548,116267.95516314704
1549,116037.09833458233
1550,126301.86006376802
1551,100914.70791691776
1552,133790.125286521
1553,127581.39723238631
1554,108129.6668059611
1555,194903.79772084224
1556,123512.27404848134
1557,103344.9953331284
1558,106882.94412554386
1559,101779.83694636167
1560,149390.02393632624
1561,123899.60851293709
1562,124779.1545313736
1563,116982.81185759358
1564,157326.19864784123
1565,156351.46167640807
1566,177128.77241278614
1567,93337.84732907919
1568,236938.93246941318
1569,150055.2275377247
1570,159497.63773208373
1571,121396.14635773089
1572,127077.44140421259
1573,190538.38884464797
1574,127356.54403838319
1575,196727.93131633403
1576,277798.09040356084
1577,195153.6302219324
1578,138036.04090363096
1579,136481.10754819613
1580,197860.83628830165
1581,158693.00344041432
1582,121137.09117919666
1583,265602.91740241065
1584,223341.9586495816
1585,153547.63295765623
1586,89511.84727719818
1587,106242.9603063931
1588,138911.13267943735
1589,114587.33668740762
1590,118856.81637048462
1591,95869.70093691628
1592,127346.84598389805
1593,130100.14242407192
1594,103867.74314671976
1595,119902.64091609415
1596,185539.73649617063
1597,174333.93089478454
1598,200765.5139458591
1599,165993.0755873619
1600,170708.17167164083
1601,82647.04726162774
1602,108095.78094482342
1603,101156.82380124995
1604,244442.8880870382
1605,228155.7420670319
1606,166140.9574570318
1607,157801.28130429372
1608,240832.8871969361
1609,178840.18176799375
1610,162838.5040310031
1611,139229.33748064193
1612,174196.91029634088
1613,166188.21614913503
1614,134478.44793441927
1615,102745.00498440121
1616,85079.5697947971
1617,102476.53478776313
1618,116467.95921581688
1619,140175.75612833857
1620,153138.65710799737
1621,134244.28049461276
1622,151858.8350190663
1623,215140.65899812046
1624,219926.53952626442
1625,108632.09868075974
1626,173761.8465835139
1627,199669.3044386577
1628,279042.95472311956
1629,201197.42325389615
1630,297584.3017302538
1631,199134.28975162393
1632,223777.38507815768
1633,194719.58533831668
1634,199709.811281944
1635,208214.3850402293
1636,173187.43296848595
1637,198205.82408846603
1638,218563.11811011168
1639,177908.7741705885
1640,238837.64324571696
1641,173937.46766716812
1642,252927.06947079144
1643,212223.70619047398
1644,238602.758778174
1645,189961.13259190548
1646,165397.78027019248
1647,154732.16127995422
1648,131335.40736307052
1649,140105.9172999808
1650,117686.96682727877
1651,119887.25795216954
1652,100971.84908981393
1653,104008.45924472163
1654,154754.3155952759
1655,141838.20284113823
1656,155540.53733693552
1657,150825.19240305494
1658,163920.56442016285
1659,120993.32166761783
1660,157948.76102263515
1661,426966.03940305044
1662,344449.4998174174
1663,358675.74776738597
1664,396158.2785710013
1665,318423.7999219224
1666,331480.09943751903
1667,378233.77621673135
1668,364831.45800449187
1669,330203.0173130794
1670,365141.99729996605
1671,273978.8251090604
1672,391382.24879415124
1673,294474.37138071173
1674,248302.3046996237
1675,233632.77730484956
1676,238774.53446822066
1677,253442.843176395
1678,411499.3489798761
1679,363083.3481084777
1680,334069.9909606018
1681,282021.08696963935
1682,316714.3567169748
1683,210775.9412111479
1684,207557.45370941889
1685,208086.2427308288
1686,207006.3378816841
1687,196254.52879940267
1688,223835.7089154301
1689,216874.3617552942
1690,236645.58633268127
1691,222654.98338329804
1692,273832.4070224169
1693,193446.93812860711
1694,197430.59820639706
1695,166349.04018630442
1696,245278.17762901858
1697,168690.36002738564
1698,315910.25652339926
1699,279010.4958872798
1700,276575.0918329491
1701,287011.26736549457
1702,223109.1746049756
1703,239547.83989839238
1704,256294.09739770484
1705,269680.2485761497
1706,369990.10375647823
1707,202386.3737240289
1708,188014.98267983165
1709,248196.03403401718
1710,231056.28768237244
1711,295323.4198104167
1712,228671.6688824848
1713,269511.5801850236
1714,206701.9397349336
1715,205693.6034915172
1716,156186.96891007328
1717,160251.07133917464
1718,118721.25799440016
1719,193428.45393122055
1720,199313.34763860898
