Id,SalePrice
1461,131393.4239808852
1462,144599.50706216713
1463,182521.55327408618
1464,205934.99695463758
1465,200863.92152913625
1466,159390.39143913236
1467,169133.0440092599
1468,162499.90491213257
1469,191694.5590956679
1470,118468.67595490256
1471,176244.43879490448
1472,95814.60733312252
1473,92463.56569487239
1474,141468.3002554739
1475,104763.69349412069
1476,382685.28726837895
1477,256913.3309808168
1478,320464.5594350249
1479,292364.73693281884
1480,492617.8223342012
1481,344217.8076085303
1482,209297.0839658978
1483,174664.4276565119
1484,163781.24615871353
1485,194881.2079951624
1486,191283.56541276534
1487,334120.597118973
1488,230774.09338531064
1489,201409.98794929901
1490,248737.69504129072
1491,181363.83518595746
1492,97502.15832298365
1493,210180.82171177876
1494,299715.0251417232
1495,291018.8885458308
1496,232674.20482694928
1497,173196.62147805715
1498,180756.05331038206
1499,168466.75574800276
1500,161646.1097194175
1501,180575.3714717855
1502,147103.86450109168
1503,292498.142072384
1504,240695.40413004495
1505,225986.52327880615
1506,192106.46758234757
1507,227752.6292618333
1508,195197.00920280174
1509,171091.2226955632
1510,142681.5465508926
1511,164592.97117415545
1512,172719.75702698252
1513,144641.43426740525
1514,156609.56615354307
1515,209857.73666560306
1516,166770.65868225903
1517,178710.20192195155
1518,123090.85175816563
1519,219426.1513499095
1520,127402.79349652094
1521,129253.60128333756
1522,173819.01491208802
1523,114500.54772565141
1524,125098.45763717225
1525,130179.94829748166
1526,95531.42433503819
1527,105812.12022367027
1528,147365.752939742
1529,141094.39770724604
1530,221894.17612843844
1531,103308.06899676958
1532,102913.93985556808
1533,143128.97002897167
1534,131893.70144866512
1535,169919.75794930023
1536,125460.29022099733
1537,65596.39424437645
1538,140745.52777917968
1539,179610.38346698516
1540,87774.61828017437
1541,154926.2041918863
1542,145398.20227901067
1543,189030.6892322191
1544,85964.89372355542
1545,110054.64296843187
1546,129336.96010661198
1547,140141.8862873707
1548,127268.38863713233
1549,122430.69574763959
1550,116880.86322346194
1551,119518.05252969882
1552,137913.0694173018
1553,155586.10870986537
1554,120239.5993641978
1555,178986.57434022528
1556,92818.06459580404
1557,108813.34423363954
1558,98165.72173985696
1559,61831.9063849222
1560,129403.65903022606
1561,117932.6403891954
1562,130475.73919119014
1563,121267.65189936754
1564,150211.0116584425
1565,151316.91390117255
1566,237435.91432543634
1567,71785.29810576263
1568,240501.02229077864
1569,136167.70189583738
1570,150926.1962677052
1571,122834.70269800127
1572,146988.03424397772
1573,250021.96685312217
1574,121018.09629236697
1575,262861.7573573747
1576,239189.8259579755
1577,192000.48637499567
1578,144927.88736297225
1579,142351.16807107246
1580,194610.2724617778
1581,140830.56686242486
1582,125175.98229602576
1583,280139.4844747212
1584,213663.85676904095
1585,138722.59339561337
1586,75937.56648377997
1587,114032.08666451005
1588,168272.1328974713
1589,96843.57290066118
1590,135114.87936310295
1591,86151.76939119668
1592,121821.52652865372
1593,128896.56765114794
1594,105235.69609651384
1595,103478.63329735068
1596,191891.00466064722
1597,183904.53398276845
1598,191201.29672012877
1599,179233.8134186456
1600,167745.36937902123
1601,57073.18856959406
1602,128441.47639535989
1603,77323.50316161549
1604,269093.5444653388
1605,240363.65764214768
1606,168547.34101290797
1607,169009.2971104238
1608,236389.295360906
1609,192118.67188364317
1610,150909.86794624437
1611,126699.91809456066
1612,165873.04482790167
1613,163037.84140514952
1614,132155.51852017603
1615,92531.27258385964
