Id,SalePrice
1461,117006.51219788367
1462,152633.24879836867
1463,167983.4229862857
1464,200059.76286061248
1465,188531.0683437881
1466,189805.74291020242
1467,161082.26366514407
1468,189946.9952691433
1469,172775.49408190587
1470,106388.75281911663
1471,183095.3619858603
1472,129693.21622376233
1473,124906.98804555266
1474,157905.25755593693
1475,134218.33305089787
1476,346263.3003801028
1477,240072.2871192156
1478,274729.9948815799
1479,266370.569557591
1480,350638.09310251556
1481,257825.6087178195
1482,231773.21045642026
1483,177049.79671198505
1484,199357.89383191007
1485,214476.3389099623
1486,217299.0204745962
1487,256866.96634032522
1488,226779.6684893367
1489,165500.29716916513
1490,181272.90905429938
1491,226995.86134971725
1492,112590.93604071283
1493,175855.3639963681
1494,287025.83176213235
1495,249472.0467968682
1496,202287.31301594301
1497,152659.24184062105
1498,165663.03712377863
1499,157108.18905556397
1500,153193.9781441636
1501,160290.17662328092
1502,168658.02081558286
1503,224327.19314252236
1504,239114.82771693284
1505,199536.38040225493
1506,181068.02846547606
1507,223184.24997844835
1508,183986.63711550864
1509,154483.24633502928
1510,141606.93772197614
1511,140344.63469800074
1512,144264.2606141425
1513,176500.46290142185
1514,161422.93971659703
1515,150411.896232517
1516,152367.1513425116
1517,144222.56052634277
1518,154467.60333269916
1519,210550.33542930573
1520,132321.81650080704
1521,135729.09134173533
1522,159607.99216042488
1523,107912.37744240249
1524,104203.29242810827
1525,113142.3009095717
1526,117130.0989228859
1527,97795.36124787251
1528,120071.00193708135
1529,126874.95288451709
1530,161822.47924985754
1531,164449.00893750633
1532,109387.18846711413
1533,125116.8568719766
1534,135834.3832815441
1535,142849.86171748195
1536,118421.11729381821
1537,99819.9503093108
1538,171346.45591788765
1539,179966.96961392704
1540,162214.13835054552
1541,134645.76887008167
1542,127797.3369502377
1543,181209.02881487334
1544,93671.71046825587
1545,117109.22931933259
1546,142423.96694356535
1547,140192.30809945503
1548,125922.38227919753
1549,116422.93776148127
1550,147262.19164929574
1551,128546.94341213816
1552,149341.32772948671
1553,137457.8343460961
