Id,SalePrice
1461,124007.4884306963
1462,162825.73655496692
1463,179770.16171309623
1464,196025.2222195268
1465,207091.5381316088
1466,168912.31479440472
1467,187701.83662748677
1468,158134.0332179872
1469,188329.9341150403
1470,118282.64714891558
1471,201360.89975254028
1472,89442.76198012602
1473,87314.2853692415
1474,143486.68295991584
1475,116889.18294484493
1476,361754.79015131155
1477,235591.65619634933
1478,328015.207237674
1479,310290.14515260817
1480,506089.17163994996
1481,310404.9187067812
1482,220201.9846255864
1483,175915.97824241637
1484,164347.52649261712
1485,186842.35221001203
1486,200259.89488094964
1487,365206.0383090601
1488,233597.326509492
1489,191012.21089837
1490,258281.4580107535
1491,180506.75197997998
1492,102429.59812989751
1493,182369.45832590395
1494,291761.29904772976
1495,308262.1368872649
1496,251409.79002695138
1497,191599.36151866114
1498,165956.89381685512
1499,164786.71470252177
1500,157533.81553008629
1501,170328.13751799412
1502,154640.83810707752
1503,280434.0331139199
1504,250607.53273872985
1505,239056.57804157148
1506,193408.63951301764
1507,243731.9800701088
1508,207751.13634247426
1509,160802.1896334771
1510,139446.48185607168
1511,153599.79397230298
1512,180917.02796590503
1513,144574.25870089425
1514,154847.17868785458
1515,196707.59269709172
1516,161016.92200568083
1517,171113.87040779175
1518,142672.00148120755
1519,208470.9054101048
1520,127707.67893463337
1521,129772.5945780897
1522,174414.79942370064
1523,108390.40092144837
1524,123473.31624904911
1525,121340.6195695832
1526,116581.68536145352
1527,106925.36972676936
1528,146013.99140240424
1529,141013.64001574466
1530,188036.52499020455
1531,127456.13604271824
1532,110386.15468177646
1533,140153.35923964923
1534,125478.65737691402
1535,153550.1239513915
1536,102645.56639814498
1537,67673.59360546226
1538,166420.4541812985
1539,195554.46043341226
1540,100568.72143928212
1541,142670.16639406508
1542,135258.3203277645
1543,189064.88049013406
1544,89816.43044150749
1545,114108.1892779426
1546,126699.54943779526
1547,129386.62966316589
1548,133589.74157757452
1549,115794.76879935485
1550,117835.50929687328
1551,109733.83285849362
1552,137413.32787427728
1553,152569.77796317183
1554,115889.3316379616
1555,175600.9318748193
1556,103395.2836446305
1557,103634.05923163885
1558,103625.65463034478
1559,68226.6893347477
1560,153991.23322746015
1561,122950.28105811523
1562,123179.84388720998
1563,116030.30954621139
1564,167222.87366664654
1565,145045.07634067128
1566,241830.2546387033
1567,83559.2624521258
1568,233613.6453784017
1569,122603.9238682988
1570,142814.22857220258
1571,117772.71747257689
1572,148155.54467631842
1573,228672.67261098084
1574,123769.61219483796
1575,226342.88587613258
1576,226586.35977703327
1577,175306.86084585483
1578,157390.11566226426
1579,138703.72686471525
1580,191179.81501651512
1581,160687.2825912494
1582,121621.00221696189
1583,297070.669834314
1584,217468.63278207186
1585,138418.76010668563
1586,76274.10941135295
1587,105761.9796155639
1588,149299.0726976944
1589,108160.36590143251
1590,131154.53089291754
1591,92850.40018429176
1592,113518.94666095832
1593,127531.1057159458
1594,124739.66952583882
1595,113773.58928442742
1596,219778.30179647583
1597,184808.1866557195
1598,205488.31939753323
1599,163851.90817823002
1600,155406.479335116
1601,64847.91768443221
1602,108423.17233169284
1603,74103.03478702865
1604,250738.64744763478
1605,234139.86752902943
1606,172088.1969488172
1607,158396.36150583692
1608,212433.60323387402
1609,174021.4499892857
1610,145910.81703310643
1611,133457.6624037369
1612,169989.79105774424
1613,160945.58977169893
1614,120114.37219971164
1615,88288.45042434616
1616,73629.94755330331
1617,88227.10601896551
1618,122097.27307131527
1619,134415.43200871968
1620,151872.70886881318
1621,133722.49675643037
1622,140557.26499904873
1623,254067.75973505471
1624,220308.09266404508
1625,112774.35474122655
1626,163248.7045352519
1627,190863.51342353693
1628,281363.5019872865
1629,177693.3117762235
1630,363113.7101451693
1631,220757.65365003783
1632,246867.97855877943
1633,170114.56329329038
1634,177400.32193117565
1635,170722.0843857356
1636,150774.2220839388
1637,207133.81864585576
1638,206549.26592166015
1639,184329.38013215066
1640,264288.2345045
1641,178802.0617676711
1642,236371.148631878
1643,232861.30347588987
1644,244263.3423329418
1645,224117.30999551408
1646,161521.35039420324
1647,157999.2310636439
1648,124996.39193454736
1649,139992.03682683644
1650,115658.53103602464
1651,119744.59938261009
1652,89050.75907140828
1653,90932.09081792623
1654,141341.87001167046
1655,137684.6999768522
1656,135571.37787043888
1657,138997.40589670182
1658,143753.9514060361
1659,116696.1217773259
1660,161172.7547338994
1661,491285.7983422808
1662,404948.30291954963
1663,394040.2433090063
1664,540102.791902024
1665,321670.33135274483
1666,350427.8644272494
1667,419156.12656381546
1668,351841.5664059561
1669,329945.8146659706
1670,368047.71571073675
1671,275301.73198447993
1672,455555.6900313423
1673,289507.7531173606
1674,245315.4428401676
1675,206035.38779023188
1676,203639.41679766678
1677,223807.37605669574
1678,507099.5981988026
1679,394282.82563622383
1680,344278.6097926912
1681,264309.69675978884
1682,319558.4009876857
1683,189397.69720842107
1684,181760.91298864986
1685,167500.94365640773
1686,170791.57241312158
1687,173544.71531142385
1688,194346.74540080252
1689,192642.84271640447
1690,193648.9243098221
1691,179957.17667188685
1692,273259.7789053934
1693,172860.91881784284
1694,175512.16278575914
1695,159742.93724826636
1696,283357.5517082369
1697,163527.2519467638
1698,359250.54999919375
1699,315853.2636413762
1700,263171.62104632985
1701,288077.33863266016
1702,241679.63911919814
1703,241152.78188184218
1704,269451.02260625525
1705,239987.29637264923
1706,457790.1805093262
1707,217137.3193622167
1708,204825.13567202335
1709,272014.7572324579
1710,228705.07717017058
1711,288551.9943707834
1712,251075.65370923176
1713,290874.5462616982
1714,234486.80832891705
1715,209841.8001619127
1716,174293.25951154067
1717,166891.76735556612
1718,126322.03303449819
1719,192201.37673535192
1720,224785.5742036277
1721,163013.95986693812
1722,120766.0023886291
1723,151149.01679964556
1724,186907.28042810093
1725,218591.48575055343
1726,191222.64509468322
1727,155477.6920016198
1728,172478.5384044651
1729,155669.56811497043
1730,158237.81641465073
1731,114283.67119875771
1732,130710.54569953584
1733,115472.7818908802
1734,119036.67633673103
1735,138672.87274082945
1736,109118.3136416948
1737,361879.1796113191
1738,265182.157215649
1739,278831.66227484494
1740,211385.45005088608
1741,199196.36533971896
1742,170945.65970615155
1743,179070.81026468283
1744,353566.70440962276
1745,207610.65231432454
1746,210443.57577706224
1747,220400.50900381117
1748,226047.03963043343
1749,157095.19844485028
1750,142103.77928535052
1751,274318.5417126522
1752,121040.2982510161
1753,143491.74957438756
1754,206474.46615317027
1755,174273.25686597693
1756,121584.65280190359
1757,121090.10613031406
1758,146762.21147415004
1759,162611.7601570418
1760,157277.821066571
1761,148079.27689774477
1762,170486.95154774524
1763,185322.86223580863
1764,114175.46071101446
1765,175787.93349319915
1766,192734.2993291005
1767,239049.9000227596
1768,145097.78885996167
1769,178446.4634356547
1770,149380.91046715897
1771,125897.47700029744
1772,134661.51369515457
1773,125851.23368330303
1774,156082.40921932342
1775,137600.4446179837
1776,124138.47282469363
1777,106935.32450290915
1778,141876.0038151594
1779,114139.70247775684
1780,179541.21112409089
1781,136818.2286353125
1782,85683.04715210332
1783,135863.69148739378
1784,96959.819094714
1785,129062.4819364528
1786,133630.33875852436
1787,189251.88834578887
1788,65219.55529610482
1789,114629.44034479205
1790,77982.3738497677
1791,191931.39996459338
1792,159059.4094464915
1793,132169.20502690822
1794,157559.12812890642
1795,131982.78773041235
1796,124555.16361779431
1797,137180.81674945177
1798,117115.97716320891
1799,112190.49365575424
1800,121655.02593689968
1801,127733.53792198251
1802,147074.01024601192
1803,143510.6356901577
1804,146658.12868775436
1805,137957.8919503095
1806,136632.2634634988
1807,146254.88110504602
1808,127543.39469111212
1809,119652.38314032482
1810,127585.75278649802
1811,86613.43160584522
1812,98195.1431265369
1813,118129.0260293978
1814,88293.09015478108
1815,56553.83478206259
1816,104125.8323411284
1817,102291.8201723565
1818,151407.86484194183
1819,127033.79737424123
1820,52157.81126073181
1821,114639.07328347565
1822,157035.3897303373
1823,47030.0909597338
1824,134987.86679355413
1825,137405.3903274825
1826,96326.3817755082
1827,97042.76974164658
1828,118782.87972109114
1829,124279.65371277956
1830,147298.4655682996
1831,146079.34265744122
1832,87744.60801622506
1833,130321.17023279944
1834,124786.10232671711
1835,122884.14698849276
1836,122379.25507316693
1837,99966.74963671633
1838,130988.60416026875
1839,86208.51075184946
1840,129907.87197687784
1841,140791.76885261261
1842,95628.34541455269
1843,138787.02161645703
1844,133529.6630935592
1845,134146.8693454795
1846,154908.20287232051
1847,154551.18885405737
1848,57281.60244205903
1849,110930.85575966872
1850,113778.6234178152
1851,163939.3937316209
1852,134225.54999616282
1853,125630.20519683466
1854,169095.5641515503
1855,149015.47746136689
1856,218763.55906981023
1857,168042.50171724876
1858,141183.2325985759
1859,116201.45752155551
1860,153735.00996376376
1861,115659.09379781096
1862,310382.91420703207
1863,302615.2006606759
1864,302704.1524293728
1865,323606.29787320836
1866,329710.0870586049
1867,225986.44557580946
1868,299618.7522418566
1869,200757.3957756502
1870,221766.97584588805
1871,253889.32960812058
1872,168217.9017464791
1873,231020.43499524155
1874,149522.6671257936
1875,217075.1622642671
1876,193480.1607613111
1877,214402.7072260213
1878,210269.53778613248
1879,121274.94591086649
1880,131806.71841252546
1881,251244.82810304305
1882,248944.9790992326
1883,185016.11908099163
1884,202867.0300338229
1885,241965.003790799
1886,293201.5384352288
1887,205708.5688431679
1888,268136.4176771604
1889,169322.4766340911
1890,114591.07733236063
1891,108229.01773873741
1892,95110.62770295097
1893,128559.57948788189
1894,124321.66592640421
1895,141882.24794169868
1896,136644.7127153985
1897,119577.05381539486
1898,115879.11309395535
1899,155677.99289002363
1900,145787.26229564543
1901,170512.12540505835
1902,145627.90877685847
1903,205916.67077023746
1904,130332.25364748112
1905,185707.13479761712
1906,145764.75232705264
1907,207542.03616288787
1908,101927.03452258973
1909,127992.34037961744
1910,118310.99459501384
1911,199942.27780927863
1912,338638.38580695225
1913,143511.24664670564
1914,55004.220938940874
1915,263515.35930008173
1916,67680.63611940051
1917,256290.52021789714
1918,140466.47138589493
1919,186314.5866766465
1920,161882.28974245512
1921,375961.9981963997
1922,323642.7436867624
1923,253782.4972947424
1924,240276.08512433025
1925,212341.15803706748
1926,388395.73920640757
1927,138736.35881467466
1928,150705.62463760586
1929,132047.59376059636
1930,130325.9241474196
1931,138972.11522643737
1932,135078.43589788474
1933,179169.89718267982
