Id,SalePrice
1461,126616.13772182466
1462,158789.0706327437
1463,180997.4323630275
1464,201160.84143430667
1465,209580.41383873692
1466,169791.85881673903
1467,188079.99711486173
1468,165454.2535186278
1469,181096.31688904483
1470,116407.20865715508
1471,190428.8322733252
1472,94277.34358186938
1473,93317.80503101424
1474,147728.02265778216
1475,118428.15050055891
1476,374117.5446219028
1477,239346.75959507926
1478,330120.8693017367
1479,318640.92010194145
1480,499843.57930707245
1481,322215.3131067025
1482,227409.16524238256
1483,176729.68372292648
1484,171022.06296389704
1485,198789.2709620449
1486,201084.45049564602
1487,340163.6159823929
1488,227649.59736621068
1489,183558.69318320323
1490,254024.54994584573
1491,182713.98109780045
1492,101027.08551886036
1493,180921.96185828035
1494,288973.5612093472
1495,297187.020665329
1496,247439.49530809524
1497,174311.2884592715
1498,166561.86412352824
1499,165108.45168957903
1500,159451.7830425798
1501,172708.085176359
1502,163371.09349880405
1503,266047.9065641344
1504,244970.2515031052
1505,235135.14814036732
1506,191016.89140540326
1507,236861.09795521118
1508,202065.53905963033
1509,159982.02925720718
1510,138428.39628384143
1511,150649.92677703276
1512,176703.33764725996
1513,150143.7133566371
1514,153605.80933834708
1515,192786.27118352178
1516,162608.53212784947
1517,167736.82418850102
1518,142821.86768954384
1519,211813.44582883496
1520,127143.3059796239
1521,130242.25537114147
1522,176763.12062016022
1523,106172.57928266282
1524,117442.06000912454
1525,122051.12669682881
1526,114341.10591177334
1527,107287.1386303714
1528,141237.71330326775
1529,138745.42565163004
1530,180282.8563032516
1531,136728.39599268956
1532,107623.53182938039
1533,135204.2842866463
1534,125249.42913429571
1535,149283.84736977992
1536,112736.6427267524
1537,70624.98952266872
1538,163987.17872422363
1539,170576.41844246158
1540,101333.77735677606
1541,132423.21299970613
1542,130511.78521677358
1543,178794.69521558733
1544,91194.94166869958
1545,109732.00236330646
1546,135097.49033834046
1547,135804.80566971257
1548,126067.53344502837
1549,115240.78907564658
1550,118716.4146513949
1551,103430.41528177279
1552,132002.76961172794
1553,142523.9950233287
1554,114767.35618659522
1555,190097.3493294891
1556,108648.67870743723
1557,108769.04846874585
1558,104758.07963646392
